SMILES,IGC50,MolLogP,HeavyAtomCount,HAccept,Heteroatoms,HDonor,MolWt,RotableBonds,RingCount,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FractionCSP3,TPSA,LabuteASA,MolMR
COC(=O)c1cc(Cl)ccc1Cl,3.8099999,2.780000000000001,12,2,4,0,205.04000000000002,1,1,-0.73,64,0,0,1,0.125,26.3,80.04288713160416,47.80150000000002
O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)cc1Cl,5.7199998,2.8098,14,4,8,0,236.998,2,1,-1.4,74,0,0,1,0.0,86.28,87.3438870182599,49.77080000000001
CCCCCCCC#CCO,3.9860001,2.3426000000000013,11,1,1,1,154.253,5,0,-0.48,64,0,0,0,0.8,20.23,69.8171892014543,48.23780000000003
CCCCCCCCCCC(C)=O,4.6700001,4.106200000000004,13,1,1,0,184.32299999999998,9,0,-0.33,78,0,0,0,0.9166666666666666,17.07,82.91513638623603,57.90800000000005
Cc1cccc(Cl)c1C#N,3.46,2.520100000000001,10,1,2,0,151.596,0,1,-1.0,50,0,0,1,0.125,23.79,64.85713325664057,40.90400000000001
O=C(c1ccc(Br)cc1)c1cccnc1,3.8199999,3.0751000000000017,15,2,3,0,262.106,2,2,-1.48,74,0,0,2,0.0,29.96,96.10215712658923,61.811500000000024
Cc1nc(C)c(C)o1,1.99,1.59986,8,2,2,0,111.14399999999998,0,1,-0.79,44,0,0,1,0.5,26.03,48.540206707710134,30.713999999999988
COC(=O)c1ccc(Cl)cc1[N+](=O)[O-],3.8199999,2.0348,14,4,6,0,215.59199999999998,2,1,-1.6199999999999999,74,0,0,1,0.125,69.44,84.39259662722229,49.44590000000001
O=S(=O)([O-])c1ccc[n+](Cc2ccccc2)c1,1.5,0.9265000000000001,17,3,5,0,249.291,3,2,-1.7199999999999998,88,0,0,2,0.08333333333333333,61.080000000000005,99.91169491754007,60.14420000000003
C=CCC(O)C=C,3.25,1.1094,7,1,1,1,98.14499999999998,3,0,-0.56,40,0,0,0,0.3333333333333333,20.23,43.97898928764008,31.017799999999987
CC(=O)c1cccn1C,2.3099999,1.2277,9,2,2,0,123.15499999999997,1,1,-1.05,48,0,0,1,0.2857142857142857,22.0,54.106883470340165,35.4175
CC(=O)Nc1ccc(C=O)cc1,2.78,1.4574999999999998,12,2,3,1,163.176,2,1,-1.6400000000000001,62,0,0,1,0.1111111111111111,46.17,70.39913584638235,46.133200000000016
CCOC(=O)C(CC)C(=O)OCC,2.7579999,1.1388,13,4,4,0,188.22299999999996,5,0,-1.06,76,0,0,0,0.7777777777777778,52.60000000000001,78.20892260210368,47.047000000000025
Cc1cc(O)cc(C)c1C,3.9300001,2.3174600000000005,10,1,1,1,136.194,0,1,-0.9800000000000001,54,0,0,1,0.3333333333333333,20.23,61.32046321488279,42.31780000000002
CCCC(N)=O,1.215,0.27180000000000015,6,1,2,1,87.122,2,0,-0.53,36,0,0,0,0.75,43.09,37.33549016807586,24.102399999999996
CCCCCCl,3.1700001,2.415400000000001,6,0,1,0,106.596,3,0,0.29,38,0,0,0,1.0,0.0,44.502285712297656,30.244999999999987
CC(C)C(N)=O,1.12,0.12770000000000004,6,1,2,1,87.122,1,0,-0.53,36,0,0,0,0.75,43.09,37.33549016807585,24.032399999999996
CCC(C)(C)N=C=S,3.3529999,2.2778,8,2,2,0,129.22799999999998,2,0,-0.20000000000000004,46,0,0,0,0.8333333333333334,12.36,55.81806433287758,39.39600000000001
Cc1cc(C)c([N+](=O)[O-])c(C)c1,3.8599999,2.520060000000001,12,2,3,0,165.192,1,1,-1.38,64,0,0,1,0.3333333333333333,43.14,71.17920518518659,47.30740000000003
Nc1c(Br)cccc1Br,3.9000001,2.7938,9,1,3,1,250.92100000000002,0,1,-0.020000000000000018,48,0,0,1,0.0,26.02,70.5063890277924,46.254400000000004
O=[N+]([O-])c1ccco1,3.74,1.1878,8,3,4,0,113.07199999999997,1,1,-1.32,42,0,0,1,0.0,56.28,44.8787081060736,25.362399999999997
O=[N+]([O-])c1cccs1,3.51,1.6563,8,3,4,0,129.14,1,1,-0.9000000000000001,42,0,0,1,0.0,43.14,49.72474211240825,30.973399999999998
CCCCC(Br)C(=O)OCC,3.8599999,2.5032000000000005,11,2,3,0,223.10999999999996,5,0,-0.050000000000000044,66,0,0,0,0.875,26.3,76.43646076379781,48.87300000000003
BrC(Br)c1ccccc1,3.6400001,3.4750000000000014,9,0,2,0,249.93300000000002,1,1,0.17999999999999994,48,0,0,1,0.14285714285714285,0.0,71.5314404451763,47.03700000000002
CCCCC[N+](=O)[O-],2.5899999,1.4533,8,2,3,0,117.148,4,0,-0.6000000000000001,48,0,0,0,1.0,43.14,48.85199520791578,31.386399999999988
O=C(c1cccs1)C(F)(F)F,2.9000001,2.4931,11,2,5,0,180.14999999999995,1,1,-0.8400000000000003,60,0,0,1,0.16666666666666666,17.07,64.45977892752414,34.7045
Cc1ccc(CCO)cc1,2.74,1.52982,10,1,1,1,136.19400000000002,2,1,-0.8200000000000001,54,0,0,1,0.3333333333333333,20.23,61.32046321488279,41.968800000000016
C=CCCCCO,2.1589999,1.335,7,1,1,1,100.16099999999999,4,0,-0.3,42,0,0,0,0.6666666666666666,20.23,44.66859231982434,31.133799999999983
CCCCCCCC(=O)CC,3.6270001,3.3260000000000023,11,1,1,0,156.26899999999998,7,0,-0.33,66,0,0,0,0.9,17.07,70.18525215744279,48.67400000000003
CCC/C=CCO,2.223,1.335,7,1,1,1,100.16099999999999,3,0,-0.3,42,0,0,0,0.6666666666666666,20.23,44.66859231982434,31.133799999999983
ClC1CCCC1,2.6500001,2.1677999999999997,6,0,1,0,104.58000000000001,0,1,0.29,36,1,1,0,1.0,0.0,43.49645455876843,28.108999999999988
CCCCCC(=O)c1ccccc1,4.1900001,3.449600000000002,13,1,1,0,176.25900000000001,5,1,-1.11,70,0,0,1,0.4166666666666667,17.07,79.78257790592039,54.91450000000004
CCCCC#CCO,2.8110001,1.1723000000000001,8,1,1,1,112.17199999999998,2,0,-0.48,46,0,0,0,0.7142857142857143,20.23,50.722362858264475,34.38679999999999
O=C1CCC(c2ccccc2)O1,2.95,2.0647,12,2,2,0,162.188,1,2,-1.31,62,1,1,1,0.3,26.3,71.16040775310482,44.50900000000003
CC1CCCC1=O,1.8,1.3755,7,1,1,0,98.145,0,1,-0.33,40,1,1,0,0.8333333333333334,17.07,43.71965254632712,28.021999999999984
Oc1ccc(C2CCCCC2)cc1,4.5599999,3.4399000000000015,13,1,1,1,176.259,1,2,-0.9800000000000001,70,1,1,1,0.5,20.23,79.40945840454343,53.932800000000036
OCCc1ccc2ccccc2c1,3.49,2.3746,13,1,1,1,172.22699999999998,2,2,-1.3399999999999999,66,0,0,2,0.16666666666666666,20.23,77.6371856322214,54.737800000000036
Oc1ccc(C2CCCC2)cc1,4.29,3.049800000000001,12,1,1,1,162.232,1,2,-0.9800000000000001,64,1,1,1,0.45454545454545453,20.23,73.04451629014682,49.31580000000003
CC/C=C(C)C(=O)OC,2.6240001,1.5157,9,2,2,0,128.17099999999996,2,0,-0.79,52,0,0,0,0.5714285714285714,26.3,55.51436801157559,36.064
C=CS(=O)(=O)CC,3.1099999,0.5646,7,2,3,0,120.17299999999999,2,0,-0.31000000000000005,42,0,0,0,0.5,34.14,43.76987272062171,29.657799999999988
COC(=O)COc1ccccc1,2.79,1.2384,12,3,3,0,166.17600000000002,3,1,-1.5099999999999998,64,0,0,1,0.2222222222222222,35.53,70.9148420217443,43.953000000000024
CCCC(C(=O)OCC)C(=O)OCC,3.1340001,1.5289000000000001,14,4,4,0,202.24999999999994,6,0,-1.06,82,0,0,0,0.8,52.60000000000001,84.5738647165003,51.66400000000004
CCCCC/C=C/C=O,4.1999998,2.3218000000000005,9,1,1,0,126.19899999999997,5,0,-0.5900000000000001,52,0,0,0,0.625,17.07,56.765764896465306,39.346
O=CC#Cc1ccccc1,5.02,1.2369999999999999,10,1,1,0,130.14599999999996,0,1,-1.5499999999999998,48,0,0,1,0.0,17.07,59.686976954589824,39.384000000000015
CCCCCCC(Br)C(=O)O,3.4909999,2.804900000000001,11,1,3,1,223.10999999999999,6,0,-0.050000000000000044,66,0,0,0,0.875,37.3,76.11714928648696,49.10980000000003
CCOC(=O)c1cccs1,3.03,1.9248,10,3,3,0,156.20599999999996,2,1,-0.8300000000000001,54,0,0,1,0.2857142857142857,26.3,63.44166006264892,40.275500000000015
c1cc(-c2ccsc2)cs1,4.0,3.4766000000000004,10,2,2,0,166.27,1,2,-0.6000000000000001,50,0,0,2,0.0,0.0,67.76922386638397,47.63200000000002
CCCCCC/C=C/C(=O)O,3.5999999,2.5976,11,1,2,1,156.225,6,0,-0.79,64,0,0,0,0.6666666666666666,37.3,67.92494076305793,45.53480000000001
CCCCC/C(C)=N/O,3.1029999,2.4168000000000003,9,2,2,1,129.203,4,0,-0.53,54,0,0,0,0.8571428571428571,32.59,56.5724984517433,39.037499999999994
CCCC/C=C/C=C/C=O,4.2199998,2.4879000000000007,10,1,1,0,138.20999999999995,5,0,-0.8500000000000001,56,0,0,0,0.4444444444444444,17.07,62.44110397867766,43.86900000000002
O=[N+]([O-])c1cc(Cl)c(Cl)cc1[N+](=O)[O-],5.21,2.809800000000001,14,4,8,0,236.998,2,1,-1.4000000000000001,74,0,0,1,0.0,86.28,87.3438870182599,49.7708
CCC/C=C/C(=O)O,2.872,1.4273,8,1,2,1,114.14399999999998,3,0,-0.79,46,0,0,0,0.5,37.3,48.83011441986811,31.683799999999987
C#CCOC(=O)C(=C)C,2.6300001,0.7389,9,2,2,0,124.13899999999998,2,0,-1.23,48,0,0,0,0.2857142857142857,26.3,54.51359340343486,34.605999999999995
CCCCC(=O)CC(C)=O,3.1300001,1.7247999999999999,10,2,2,0,142.19799999999998,5,0,-0.66,58,0,0,0,0.75,34.14,61.61689002869333,39.830000000000005
Cc1ccsc1Br,3.6199999,2.819020000000001,7,1,2,0,177.066,0,1,0.17999999999999994,38,0,0,1,0.2,0.0,55.30425610994643,36.75600000000001
NC(=O)C(Br)CBr,4.921,0.6301000000000001,7,1,4,1,230.88699999999997,2,0,0.42999999999999994,42,0,0,0,0.6666666666666666,43.09,58.705643264961964,35.70340000000001
CCC(Br)C(Br)CC,3.9979999,3.333400000000002,8,0,2,0,243.96999999999997,3,0,0.96,50,0,0,0,1.0,0.0,68.29905681109531,46.01200000000003
CCCCCOC(=O)CC#N,2.6900001,1.63348,11,3,3,0,155.19699999999997,5,0,-1.04,62,0,0,0,0.75,50.09,66.96149283962515,40.71400000000001
OCc1ccccc1Cl,2.9000001,1.8323,9,1,2,1,142.58499999999998,1,1,-0.53,48,0,0,1,0.14285714285714285,20.23,58.89384521297126,37.37480000000001
O=[N+]([O-])c1c(Cl)c(Cl)c([N+](=O)[O-])c(Cl)c1Cl,5.8200002,4.1166,16,4,10,0,305.88800000000003,2,1,-0.8199999999999998,86,0,0,1,0.0,86.28,107.95041947202324,59.7908
CCCCCC#CCO,3.194,1.5624,9,1,1,1,126.19899999999998,3,0,-0.48,52,0,0,0,0.75,20.23,57.08730497266107,39.0038
N#CCCCCCCBr,3.5120001,2.855380000000001,9,1,2,0,190.084,5,0,-0.030000000000000027,52,0,0,0,0.8571428571428571,23.79,65.18903100131928,42.49200000000002
CCCCc1ccc(N=C=S)cc1,5.77,3.763500000000003,13,2,2,0,191.299,4,1,-0.98,68,0,0,1,0.36363636363636365,12.36,84.51021642454502,59.74000000000004
CCCCCCCCCCNC(N)=S,4.9400001,2.9603,14,1,3,2,216.394,9,0,-0.31000000000000005,84,0,0,0,0.9090909090909091,38.05,93.63720529962129,67.39810000000004
CCCCc1ccsc1,3.96,3.090700000000002,9,1,1,0,140.25099999999998,3,1,-0.30000000000000004,50,0,0,1,0.5,0.0,60.53153484749488,42.931000000000026
CCCOC(=O)CBr,5.3099999,1.3345,8,2,3,0,181.029,3,0,-0.050000000000000044,48,0,0,0,0.8,26.3,57.34163442060799,35.044
COc1ccc([N+](=O)[O-])c(Cl)n1,4.3600001,1.6517999999999997,12,4,6,0,188.57,2,1,-1.36,64,0,0,1,0.16666666666666666,65.26,73.08578039372843,42.45340000000001
CC(Br)C(=O)C(=O)C(C)Br,5.1680002,1.6914,10,2,4,0,271.936,3,0,0.29999999999999993,58,0,0,0,0.6666666666666666,34.14,76.62210101118283,46.792000000000016
Cc1cc(C)cc(N=C=S)c1,4.8860002,3.037740000000001,11,2,2,0,163.245,1,1,-0.9800000000000001,56,0,0,1,0.2222222222222222,12.36,71.7803321957518,50.602000000000025
OCCCCCCCCBr,4.0419998,2.714200000000001,10,1,2,1,209.127,7,0,0.44,62,0,0,0,1.0,20.23,71.95562718644318,48.58180000000003
CCCCCCCCCCC#CCO,5.3670001,3.5129000000000024,14,1,1,1,196.33399999999997,8,0,-0.48,82,0,0,0,0.8461538461538461,20.23,88.91201554464415,62.08880000000005
NC(=O)c1cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c1,3.51,0.1841000000000001,16,6,9,2,226.14799999999997,3,1,-2.7100000000000004,84,0,0,1,0.0,155.39000000000001,87.94360017296236,52.681099999999994
CCC#CC(O)CC(C)C,3.401,1.8068,10,1,1,1,140.22599999999997,2,0,-0.48,58,0,0,0,0.7777777777777778,20.23,63.452247087057685,43.52880000000002
C#CC(O)CC(C)C,3.6170001,1.0266,8,1,1,1,112.172,2,0,-0.48,46,0,0,0,0.7142857142857143,20.23,50.722362858264475,34.294799999999995
COc1c(F)cc(Br)cc1[N+](=O)[O-],3.97,2.5050000000000017,13,3,6,0,250.023,2,1,-1.17,70,0,0,1,0.14285714285714285,52.370000000000005,81.59594919446785,47.306400000000004
CCCCCCCC/C=C/CO,4.6110001,3.285500000000002,12,1,1,1,170.296,8,0,-0.3,72,0,0,0,0.8181818181818182,20.23,76.4933028918074,54.21880000000004
O=[N+]([O-])c1ccc(CO)cc1[N+](=O)[O-],4.0900002,0.9952999999999999,14,5,7,1,198.134,3,1,-2.02,74,0,0,1,0.14285714285714285,106.51000000000002,77.89653043108918,45.67360000000001
C=CCC(C)/C=C(/C)C=O,3.0799999,2.3438000000000008,10,1,1,0,138.20999999999998,4,0,-0.8500000000000001,56,0,0,0,0.4444444444444444,17.07,62.44110397867767,43.79900000000002
CCC(CO)c1ccccc1,2.8900001,2.1725000000000003,11,1,1,1,150.22099999999998,3,1,-0.8200000000000001,60,0,0,1,0.4,20.23,67.6854053292794,46.55980000000004
CC(C)(C)[C@H](N)CO,2.2820001,0.35210000000000025,8,2,2,2,117.192,1,0,-0.08,50,0,0,0,1.0,46.25,50.69808604902131,34.5162
O=[N+]([O-])c1cc(N=C=S)ccc1Cl,5.1100001,2.982500000000001,13,4,6,0,214.633,2,1,-1.29,66,0,0,1,0.0,55.5,84.00668991634004,52.792400000000015
CC(C)(C)CO,2.1300001,1.0248,6,1,1,1,88.14999999999999,0,0,-0.04,38,0,0,0,1.0,20.23,38.99325323761199,26.54079999999999
CCC(N)=O,0.91000003,-0.11829999999999996,5,1,2,1,73.09499999999998,1,0,-0.53,30,0,0,0,0.6666666666666666,43.09,30.970548053679245,19.485400000000002
Cc1ccccc1CO,2.5699999,1.48732,9,1,1,1,122.16699999999999,1,1,-0.8200000000000001,48,0,0,1,0.25,20.23,54.95552110048619,37.101800000000004
C=CCCC(C)=O,1.86,1.5416,7,1,1,0,98.14499999999998,3,0,-0.5900000000000001,40,0,0,0,0.5,17.07,44.035880667672096,30.111999999999988
CCC#CC(C)O,3.5109999,0.7806,7,1,1,1,98.14499999999997,0,0,-0.48,40,0,0,0,0.6666666666666666,20.23,44.35742074386787,29.747799999999984
OCCCCCCCCCCO,3.224,2.0918000000000005,12,2,2,2,174.284,9,0,-0.08,74,0,0,0,1.0,40.46,75.61219756179106,51.10760000000003
Cc1ccccc1C(=O)c1ccccc1,4.3699999,3.226020000000002,15,1,1,0,196.24900000000002,2,2,-1.8899999999999997,74,0,0,2,0.07142857142857142,17.07,89.37990365439799,61.053500000000035
CCCCC(C(=O)OCC)C(=O)OCC,3.5569999,1.919,15,4,4,0,216.27699999999993,7,0,-1.06,88,0,0,0,0.8181818181818182,52.60000000000001,90.93880683089694,56.28100000000004
CCCCC(=O)OCCC,3.0090001,2.1298000000000004,10,2,2,0,144.21399999999997,5,0,-0.53,60,0,0,0,0.875,26.3,62.568913158156434,40.775000000000006
c1ccc2ncncc2c1,2.71,1.6297999999999997,10,2,2,0,130.15,0,2,-1.44,48,0,0,2,0.0,25.78,58.552363613125195,39.53800000000001
O=[N+]([O-])c1c(F)cc(F)c(F)c1F,4.8699999,2.1512000000000002,13,2,7,0,195.07099999999997,1,1,-1.6600000000000004,70,0,0,1,0.0,43.14,68.74652045370169,32.92840000000001
O=[N+]([O-])c1cc(Br)cc(F)c1O,4.6199999,2.2020000000000004,12,3,6,1,235.99599999999998,1,1,-1.1700000000000002,64,0,0,1,0.0,63.370000000000005,74.91169560276037,42.419200000000004
Fc1ccc(-c2ccccc2)cc1,3.53,3.492700000000002,13,0,1,0,172.202,1,2,-1.63,64,0,0,2,0.0,0.0,76.65403272848722,51.83600000000003
Oc1ccc(F)cc1F,3.5999999,1.6704,9,1,3,1,130.093,0,1,-1.12,48,0,0,1,0.0,20.23,50.55670767754545,28.022799999999997
Oc1ccc(C(F)(F)F)cc1,3.6199999,2.4110000000000005,11,1,4,1,162.11,0,1,-1.19,60,0,0,1,0.14285714285714285,20.23,61.08718519486828,33.1088
O=[N+]([O-])c1cccc(F)c1,3.2,1.7339,10,2,4,0,141.10099999999997,1,1,-1.4500000000000002,52,0,0,1,0.0,43.14,56.249914244923,33.0544
OCc1ccccc1F,2.3299999,1.318,9,1,2,1,126.12999999999998,1,1,-0.8900000000000001,48,0,0,1,0.14285714285714285,20.23,52.75611438901582,32.322799999999994
CCOC(=O)c1ccc(F)cc1,3.01,2.0024,12,2,3,0,168.16699999999997,2,1,-1.38,64,0,0,1,0.2222222222222222,26.3,69.96683219516368,42.356500000000025
OCc1cccc(F)c1,2.6099999,1.318,9,1,2,1,126.12999999999998,1,1,-0.89,48,0,0,1,0.14285714285714285,20.23,52.75611438901582,32.322799999999994
CCCCCCC(=O)CCCCCC,4.5209999,4.496300000000004,14,1,1,0,198.34999999999994,10,0,-0.33,84,0,0,0,0.9230769230769231,17.07,89.28007850063263,62.525000000000055
C/C=C(/C)C=O,2.8599999,1.1515,6,1,1,0,84.11799999999998,1,0,-0.5900000000000001,34,0,0,0,0.4,17.07,37.67093855327549,25.49499999999999
Cc1c(C)c(O)c(C)c(C)c1O,4.2800002,2.3314800000000013,12,2,2,2,166.21999999999997,0,1,-1.1800000000000002,66,0,0,1,0.4,40.46,72.47963908147541,48.71960000000003
CCCCOC(=O)/C=C/c1ccccc1,4.5300002,3.0431000000000017,15,2,2,0,204.269,5,1,-1.5699999999999998,80,0,0,1,0.3076923076923077,26.3,90.57146221763963,61.34300000000004
CCCCC(=O)OCC,2.642,1.7397,9,2,2,0,130.18699999999998,4,0,-0.53,54,0,0,0,0.8571428571428571,26.3,56.20397104375984,36.157999999999994
CC(C)CC(N)=O,1.34,0.5178000000000001,7,1,2,1,101.149,2,0,-0.53,42,0,0,0,0.8,43.09,43.70043228247246,28.64939999999999
CC/C=CCC/C=C/C=O,4.3400002,2.4879000000000007,10,1,1,0,138.20999999999998,5,0,-0.8500000000000001,56,0,0,0,0.4444444444444444,17.07,62.44110397867766,43.86900000000002
O=[N+]([O-])CBr,4.638,0.6154999999999999,5,2,4,0,139.936,1,0,-0.1200000000000001,30,0,0,0,1.0,43.14,37.259774355970706,20.788399999999996
C#CC(O)C(C)C,2.973,0.6365000000000001,7,1,1,1,98.145,1,0,-0.48,40,0,0,0,0.6666666666666666,20.23,44.35742074386786,29.677799999999987
CNCCc1ccccc1,2.5899999,1.4485,10,1,1,1,135.20999999999998,3,1,-0.8200000000000001,54,0,0,1,0.3333333333333333,12.03,62.07609164629483,44.072700000000026
C/C=C/C(=O)OCC(C)C,2.6600001,1.7617,10,2,2,0,142.19799999999998,3,0,-0.79,58,0,0,0,0.625,26.3,61.87931012597218,40.61100000000001
CCS(=O)(=O)CC,1.16,0.44100000000000006,7,2,3,0,122.189,2,0,-0.050000000000000044,44,0,0,0,1.0,34.14,44.459475752805965,30.00179999999999
CCCCS(=O)(=O)CCCC,2.744,2.0014000000000003,11,2,3,0,178.29699999999994,6,0,-0.050000000000000044,68,0,0,0,1.0,34.14,69.91924421039238,48.469800000000035
C=CC(C)O,1.947,0.5531999999999999,5,1,1,1,72.10699999999999,1,0,-0.3,30,0,0,0,0.5,20.23,31.938708091031135,21.877799999999993
CC(C)C(C)O,2.0039999,1.0231999999999999,6,1,1,1,88.14999999999999,1,0,-0.04,38,0,0,0,1.0,20.23,38.99325323761199,26.518799999999988
CCS(=O)(=O)c1ccccc1,2.21,1.4802000000000002,11,2,3,0,170.233,2,1,-0.8300000000000001,60,0,0,1,0.25,34.14,66.78668573007677,44.168800000000026
O=[N+]([O-])c1ccc2ccccc2c1O,4.3600001,2.453600000000001,14,3,4,1,189.17,1,2,-2.0999999999999996,70,0,0,2,0.0,63.370000000000005,79.56027712592798,52.267200000000024
CCOC(=O)C(C)C(=O)OCC,2.4890001,0.7487,12,4,4,0,174.19599999999997,4,0,-1.06,70,0,0,0,0.75,52.60000000000001,71.84398048770709,42.430000000000014
NC(=O)c1ccco1,1.5599999,0.37850000000000006,8,2,3,1,111.09999999999997,1,1,-1.25,42,0,0,1,0.0,56.230000000000004,46.092087295026886,27.2259
O=[N+]([O-])c1cc(O)ccc1Cl,4.27,1.9537999999999998,11,3,5,1,173.55499999999998,1,1,-1.29,58,0,0,1,0.0,63.370000000000005,67.18187882107445,39.771200000000015
CCN(C)c1ccccc1,3.29,2.1426999999999996,10,1,1,0,135.20999999999998,2,1,-0.9800000000000001,54,0,0,1,0.3333333333333333,3.24,62.286063132890156,45.38600000000003
C=CC(O)CC,1.653,0.9433,6,1,1,1,86.134,2,0,-0.3,36,0,0,0,0.6,20.23,38.303650205427736,26.494799999999987
COC(=O)c1ccc(Br)cc1,3.5999999,2.2356999999999996,11,2,3,0,215.046,1,1,-0.8300000000000001,58,0,0,1,0.125,26.3,73.3039022834822,45.48150000000002
Cc1cccc(C=O)c1,3.0810001,1.80752,9,1,1,0,120.15099999999998,1,1,-1.1099999999999999,46,0,0,1,0.125,17.07,54.32280944833394,36.566500000000005
NC(=S)NCc1ccccc1,3.6600001,1.0198000000000003,11,1,3,2,166.249,2,1,-1.09,58,0,0,1,0.125,38.05,71.40982047611581,50.06710000000002
NC(=O)COc1ccccc1,2.27,0.5506999999999997,11,2,3,1,151.165,3,1,-1.5099999999999998,58,0,0,1,0.125,52.32000000000001,64.77624537485353,41.13140000000002
O/N=Cc1ccccc1,2.8900001,1.4947,9,2,2,1,121.13899999999997,1,1,-1.31,46,0,0,1,0.0,32.59,53.43993997142768,35.82250000000001
NC(=O)Oc1ccccc1,2.6099999,1.1441000000000001,10,2,3,1,137.13799999999998,1,1,-1.5099999999999998,52,0,0,1,0.0,52.32000000000001,58.411303260456926,36.65340000000002
COc1ccc(Cl)cc1,3.5999999,2.3486000000000002,9,1,2,0,142.585,1,1,-0.6900000000000001,48,0,0,1,0.14285714285714285,9.23,59.213156690282126,38.00400000000001
O=Cc1ccc(C=O)cc1,2.914,1.3115999999999999,10,2,2,0,134.134,2,1,-1.44,50,0,0,1,0.0,34.14,58.4843315483777,37.217000000000006
CCCC(O)CC,2.1500001,1.5574,7,1,1,1,102.17699999999999,3,0,-0.04,44,0,0,0,1.0,20.23,45.35819535200859,31.205799999999982
C/C=C/C(=O)OC,2.0799999,0.7355,7,2,2,0,100.11699999999999,1,0,-0.79,40,0,0,0,0.4,26.3,42.78448378278237,26.829999999999988
CCCOS(=O)OCCC,3.086,1.4183000000000001,10,3,4,0,166.24199999999996,6,0,0.06999999999999998,62,0,0,0,1.0,35.53,64.5833140145183,40.62840000000001
CCCCC(Br)CBr,4.1459999,3.3350000000000017,8,0,2,0,243.96999999999997,4,0,0.96,50,0,0,0,1.0,0.0,68.29905681109531,46.03400000000003
CCCCC(=O)OC,2.155,1.3496000000000001,8,2,2,0,116.15999999999998,3,0,-0.53,48,0,0,0,0.8333333333333334,26.3,49.83902892936323,31.540999999999983
CCCCCCC(O)CC,3.3599999,2.7277000000000013,10,1,1,1,144.25799999999998,6,0,-0.04,62,0,0,0,1.0,20.23,64.45302169519842,45.05680000000002
CCCC(C)N,2.3150001,1.1337,6,1,1,1,87.16600000000001,2,0,-0.04,38,0,0,0,1.0,26.02,39.538910182428694,28.55739999999999
C=CCC(C)O,1.483,0.9433,6,1,1,1,86.13399999999999,2,0,-0.3,36,0,0,0,0.6,20.23,38.303650205427736,26.494799999999987
CCCCC(C)O,2.0699999,1.5574,7,1,1,1,102.17699999999998,3,0,-0.04,44,0,0,0,1.0,20.23,45.3581953520086,31.205799999999982
C/C=C/COC(C)=O,2.1300001,1.1256,8,2,2,0,114.14399999999999,2,0,-0.79,46,0,0,0,0.5,26.3,49.14942589717897,31.44699999999999
CCCCCN=C=S,4.7059999,2.2794,8,2,2,0,129.228,4,0,-0.20000000000000004,46,0,0,0,0.8333333333333334,12.36,55.81806433287758,39.41800000000001
CCOC(=O)C(Br)(Br)C(=O)OCC,5.1370001,1.5987,13,4,6,0,317.9610000000001,4,0,-0.10000000000000009,76,0,0,0,0.7142857142857143,52.60000000000001,93.2141335845932,53.85100000000002
O=C1CCC(=O)CC1,1.332,0.6986,8,2,2,0,112.128,0,1,-0.66,44,1,1,0,0.6666666666666666,34.14,47.8811746463709,28.48199999999999
CCCC(O)Cc1ccccc1,3.1600001,2.3901000000000003,12,1,1,1,164.248,4,1,-0.8200000000000001,66,0,0,1,0.45454545454545453,20.23,74.05034744367602,51.06080000000004
CC(C)(C)C(N)=O,1.5190001,0.5178000000000001,7,1,2,1,101.149,0,0,-0.53,42,0,0,0,0.8,43.09,43.70043228247246,28.64939999999999
CC(=O)NC(C)(C)C,1.842,0.921,8,1,2,1,115.17599999999999,0,0,-0.53,48,0,0,0,0.8333333333333334,29.1,50.27534588346439,33.56969999999999
CCCC#CCO,2.6159999,0.7822,7,1,1,1,98.14499999999998,1,0,-0.48,40,0,0,0,0.6666666666666666,20.23,44.35742074386787,29.769799999999986
Cc1ccc(Br)s1,3.6500001,2.819020000000001,7,1,2,0,177.06600000000003,0,1,0.17999999999999997,38,0,0,1,0.2,0.0,55.30425610994643,36.75600000000001
COc1ccccc1Cl,3.22,2.3486000000000002,9,1,2,0,142.58499999999998,1,1,-0.6900000000000002,48,0,0,1,0.14285714285714285,9.23,59.213156690282126,38.00400000000001
O=[N+]([O-])c1ccc(F)c(F)c1F,4.8899999,2.0120999999999998,12,2,6,0,177.08099999999996,1,1,-1.5900000000000005,64,0,0,1,0.0,43.14,64.58098505077547,32.970400000000005
OCCc1cccc2ccccc12,3.27,2.3746,13,1,1,1,172.22699999999998,2,2,-1.3399999999999999,66,0,0,2,0.16666666666666666,20.23,77.6371856322214,54.73780000000003
CC(=O)C(C)Br,4.8540001,1.3588,6,1,2,0,151.003,1,0,0.14999999999999997,36,0,0,0,0.75,17.07,45.8631470767045,29.06999999999999
CCC(=O)CBr,5.6020002,1.3604,6,1,2,0,151.003,2,0,0.14999999999999997,36,0,0,0,0.75,17.07,45.8631470767045,29.091999999999988
C=CCCCO,1.785,0.9448999999999999,6,1,1,1,86.13399999999999,3,0,-0.3,36,0,0,0,0.6,20.23,38.303650205427736,26.51679999999999
C=Cc1ccc2ccccc2c1,4.2399998,3.482800000000002,12,0,0,0,154.212,1,2,-1.5599999999999996,58,0,0,2,0.0,0.0,72.15334884784112,54.03900000000002
